scenario_id,result_scope,work_key,settlement_batch_id,internal_payment_id,processor_transaction_id,bank_entry_id,expected_outcome,expected_reason_code,expected_difference,explanation
mixed-exceptions,ORDER,SYNTH-ORDER-000437,,SYNTH-INT-000437,SYNTH-PROC-000437,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000438,,SYNTH-INT-000438,SYNTH-PROC-000438,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000439,,SYNTH-INT-000439,SYNTH-PROC-000439-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000440,,SYNTH-INT-000440,SYNTH-PROC-000440,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000441,,SYNTH-INT-000441,SYNTH-PROC-000441,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000442,,SYNTH-INT-000442,SYNTH-PROC-000442,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000443,,SYNTH-INT-000443,SYNTH-PROC-000443,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000444,,SYNTH-INT-000444,SYNTH-PROC-000444,,FEE_MISMATCH,L1_CONFIGURED_FEE_POLICY,0.37,The processor fee differs from the configured percentage-plus-fixed fee policy.
mixed-exceptions,ORDER,SYNTH-ORDER-000445,,SYNTH-INT-000445,SYNTH-PROC-000445-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,442.42,The refund is linked to its original payment and reverses part of the gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000446,,SYNTH-INT-000446,SYNTH-PROC-000446,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000447,,SYNTH-INT-000447,SYNTH-PROC-000447,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000448,,SYNTH-INT-000448,SYNTH-PROC-000448,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000449,,SYNTH-INT-000449,SYNTH-PROC-000449,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000450,,SYNTH-INT-000450,SYNTH-PROC-000450,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000451,,SYNTH-INT-000451,SYNTH-PROC-000451,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000452,,SYNTH-INT-000452,SYNTH-PROC-000452,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000453,,SYNTH-INT-000453,SYNTH-PROC-000453,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000454,,SYNTH-INT-000454,SYNTH-PROC-000454,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000455,,SYNTH-INT-000455,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,2090.86,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000456,,SYNTH-INT-000456,SYNTH-PROC-000456,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000457,,SYNTH-INT-000457,SYNTH-PROC-000457,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000458,,SYNTH-INT-000458,SYNTH-PROC-000458,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000459,,SYNTH-INT-000459,SYNTH-PROC-000459,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000460,,SYNTH-INT-000460,SYNTH-PROC-000460,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000461,,SYNTH-INT-000461,SYNTH-PROC-000461,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000462,,SYNTH-INT-000462,SYNTH-PROC-000462,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000463,,SYNTH-INT-000463,SYNTH-PROC-000463,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000464,,SYNTH-INT-000464,SYNTH-PROC-000464,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000465,,SYNTH-INT-000465,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,809.07,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000466,,SYNTH-INT-000466,SYNTH-PROC-000466,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000467,,SYNTH-INT-000467,SYNTH-PROC-000467,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000468,,SYNTH-INT-000468,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,1823.14,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000469,,SYNTH-INT-000469,SYNTH-PROC-000469-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000470,,SYNTH-INT-000470,SYNTH-PROC-000470,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000471,,SYNTH-INT-000471,SYNTH-PROC-000471,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000472,,SYNTH-INT-000472,SYNTH-PROC-000472,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000473,,SYNTH-INT-000473,SYNTH-PROC-000473,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000474,,SYNTH-INT-000474,SYNTH-PROC-000474,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000475,,SYNTH-INT-000475,SYNTH-PROC-000475,,DUPLICATE_PROCESSOR,L1_DUPLICATE_PROCESSOR,,More than one processor row uses the same processor transaction identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000476,,SYNTH-INT-000476,SYNTH-PROC-000476-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000477,,SYNTH-INT-000477,SYNTH-PROC-000477,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000478,,SYNTH-INT-000478,SYNTH-PROC-000478,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000479,,SYNTH-INT-000479,SYNTH-PROC-000479,,FEE_MISMATCH,L1_CONFIGURED_FEE_POLICY,0.37,The processor fee differs from the configured percentage-plus-fixed fee policy.
mixed-exceptions,ORDER,SYNTH-ORDER-000480,,SYNTH-INT-000480,SYNTH-PROC-000480,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000481,,SYNTH-INT-000481,SYNTH-PROC-000481,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000482,,SYNTH-INT-000482,SYNTH-PROC-000482,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000483,,SYNTH-INT-000483,SYNTH-PROC-000483,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000484,,SYNTH-INT-000484,SYNTH-PROC-000484,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000485,,SYNTH-INT-000485,SYNTH-PROC-000485,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000486,,SYNTH-INT-000486,SYNTH-PROC-000486,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000487,,SYNTH-INT-000487,SYNTH-PROC-000487-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,533.27,The refund is linked to its original payment and reverses part of the gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000488,,SYNTH-INT-000488,SYNTH-PROC-000488,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000489,,SYNTH-INT-000489,SYNTH-PROC-000489,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000490,,SYNTH-INT-000490,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,1907.21,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000491,,SYNTH-INT-000491,SYNTH-PROC-000491,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000492,,SYNTH-INT-000492,SYNTH-PROC-000492,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000493,,SYNTH-INT-000493,SYNTH-PROC-000493,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000494,,SYNTH-INT-000494,SYNTH-PROC-000494,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000495,,SYNTH-INT-000495,SYNTH-PROC-000495,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000496,,SYNTH-INT-000496,SYNTH-PROC-000496,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000497,,SYNTH-INT-000497,SYNTH-PROC-000497,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000498,,SYNTH-INT-000498,SYNTH-PROC-000498,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000499,,SYNTH-INT-000499,SYNTH-PROC-000499,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000500,,SYNTH-INT-000500,SYNTH-PROC-000500,,DUPLICATE_PROCESSOR,L1_DUPLICATE_PROCESSOR,,More than one processor row uses the same processor transaction identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000501,,SYNTH-INT-000501,SYNTH-PROC-000501,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000502,,SYNTH-INT-000502,SYNTH-PROC-000502,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000503,,SYNTH-INT-000503,SYNTH-PROC-000503,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000504,,SYNTH-INT-000504,SYNTH-PROC-000504,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000505,,SYNTH-INT-000505,SYNTH-PROC-000505,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000506,,SYNTH-INT-000506,SYNTH-PROC-000506,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000507,,SYNTH-INT-000507,SYNTH-PROC-000507,,DUPLICATE_PROCESSOR,L1_DUPLICATE_PROCESSOR,,More than one processor row uses the same processor transaction identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000508,,SYNTH-INT-000508,SYNTH-PROC-000508,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000509,,SYNTH-INT-000509,SYNTH-PROC-000509,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000510,,SYNTH-INT-000510,SYNTH-PROC-000510,,AMOUNT_MISMATCH,L1_GROSS_AMOUNT_EQUALITY,1.11,The processor gross amount differs from the internal ledger amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000511,,SYNTH-INT-000511,SYNTH-PROC-000511,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000512,,SYNTH-INT-000512,SYNTH-PROC-000512,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000513,,SYNTH-INT-000513,SYNTH-PROC-000513,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000514,,SYNTH-INT-000514,SYNTH-PROC-000514,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000515,,SYNTH-INT-000515,SYNTH-PROC-000515,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000516,,SYNTH-INT-000516,SYNTH-PROC-000516,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000517,,SYNTH-INT-000517,SYNTH-PROC-000517,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000518,,SYNTH-INT-000518,SYNTH-PROC-000518-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000519,,SYNTH-INT-000519,SYNTH-PROC-000519,,DUPLICATE_INTERNAL,L1_DUPLICATE_INTERNAL,,More than one internal row uses the same internal payment identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000520,,SYNTH-INT-000520,SYNTH-PROC-000520,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000521,,SYNTH-INT-000521,SYNTH-PROC-000521,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000522,,SYNTH-INT-000522,SYNTH-PROC-000522,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000523,,SYNTH-INT-000523,SYNTH-PROC-000523,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000524,,SYNTH-INT-000524,SYNTH-PROC-000524,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000525,,SYNTH-INT-000525,SYNTH-PROC-000525,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000526,,SYNTH-INT-000526,SYNTH-PROC-000526,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000527,,SYNTH-INT-000527,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,1883.5,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000528,,SYNTH-INT-000528,SYNTH-PROC-000528,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000529,,SYNTH-INT-000529,SYNTH-PROC-000529,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000530,,SYNTH-INT-000530,SYNTH-PROC-000530,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000531,,SYNTH-INT-000531,SYNTH-PROC-000531,,FEE_MISMATCH,L1_CONFIGURED_FEE_POLICY,0.37,The processor fee differs from the configured percentage-plus-fixed fee policy.
mixed-exceptions,ORDER,SYNTH-ORDER-000532,,SYNTH-INT-000532,SYNTH-PROC-000532,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000533,,SYNTH-INT-000533,SYNTH-PROC-000533,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000534,,SYNTH-INT-000534,SYNTH-PROC-000534,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000535,,SYNTH-INT-000535,SYNTH-PROC-000535,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000536,,SYNTH-INT-000536,SYNTH-PROC-000536,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000537,,SYNTH-INT-000537,SYNTH-PROC-000537,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000538,,SYNTH-INT-000538,SYNTH-PROC-000538,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000539,,SYNTH-INT-000539,SYNTH-PROC-000539,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000540,,SYNTH-INT-000540,SYNTH-PROC-000540,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
